No,App Name,Database Name,Table Name Matches,Column Name Matches,Reason,Column Description,Remark
855,Maribank DBPortal,cif5,corp_associated_party_bak,COMMON_OTHER_ROLE_FLAG,Added as part of BAU v2.79_0105 (CIF),common other flag,cif
856,Maribank DBPortal,cif1,corp_associated_party_bak,PRIMARY_CONTACT,Added as part of BAU v2.79_0105 (CIF),is primary contact,cif
857,Maribank DBPortal,cif2,corp_associated_party_bak,PRIMARY_CONTACT,Added as part of BAU v2.79_0105 (CIF),is primary contact,cif
858,Maribank DBPortal,cif3,corp_associated_party_bak,PRIMARY_CONTACT,Added as part of BAU v2.79_0105 (CIF),is primary contact,cif
859,Maribank DBPortal,cif4,corp_associated_party_bak,PRIMARY_CONTACT,Added as part of BAU v2.79_0105 (CIF),is primary contact,cif
860,Maribank DBPortal,cif5,corp_associated_party_bak,PRIMARY_CONTACT,Added as part of BAU v2.79_0105 (CIF),is primary contact,cif
861,Maribank DBPortal,cif1,corp_associated_party_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
862,Maribank DBPortal,cif2,corp_associated_party_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
863,Maribank DBPortal,cif3,corp_associated_party_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
864,Maribank DBPortal,cif4,corp_associated_party_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
865,Maribank DBPortal,cif5,corp_associated_party_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
866,Maribank DBPortal,cif1,corp_associated_party_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
867,Maribank DBPortal,cif2,corp_associated_party_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
868,Maribank DBPortal,cif3,corp_associated_party_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
869,Maribank DBPortal,cif4,corp_associated_party_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
870,Maribank DBPortal,cif5,corp_associated_party_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
871,Maribank DBPortal,cif1,corp_associated_party_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
872,Maribank DBPortal,cif2,corp_associated_party_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
873,Maribank DBPortal,cif3,corp_associated_party_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
874,Maribank DBPortal,cif4,corp_associated_party_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
875,Maribank DBPortal,cif5,corp_associated_party_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
876,Maribank DBPortal,cif1,corp_associated_party_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
877,Maribank DBPortal,cif2,corp_associated_party_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
878,Maribank DBPortal,cif3,corp_associated_party_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
879,Maribank DBPortal,cif4,corp_associated_party_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
880,Maribank DBPortal,cif5,corp_associated_party_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
881,Maribank DBPortal,cif1,corp_other_role_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),company client no,cif
882,Maribank DBPortal,cif2,corp_other_role_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),company client no,cif
883,Maribank DBPortal,cif3,corp_other_role_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),company client no,cif
884,Maribank DBPortal,cif4,corp_other_role_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),company client no,cif
885,Maribank DBPortal,cif5,corp_other_role_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),company client no,cif
886,Maribank DBPortal,cif1,corp_other_role_bak,OPTION_SOURCE,Added as part of BAU v2.79_0105 (CIF),option source,cif
887,Maribank DBPortal,cif2,corp_other_role_bak,OPTION_SOURCE,Added as part of BAU v2.79_0105 (CIF),option source,cif
888,Maribank DBPortal,cif3,corp_other_role_bak,OPTION_SOURCE,Added as part of BAU v2.79_0105 (CIF),option source,cif
889,Maribank DBPortal,cif4,corp_other_role_bak,OPTION_SOURCE,Added as part of BAU v2.79_0105 (CIF),option source,cif
890,Maribank DBPortal,cif5,corp_other_role_bak,OPTION_SOURCE,Added as part of BAU v2.79_0105 (CIF),option source,cif
891,Maribank DBPortal,cif1,corp_other_role_bak,OTHER_CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),individual client no,cif
892,Maribank DBPortal,cif2,corp_other_role_bak,OTHER_CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),individual client no,cif
893,Maribank DBPortal,cif3,corp_other_role_bak,OTHER_CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),individual client no,cif
894,Maribank DBPortal,cif4,corp_other_role_bak,OTHER_CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),individual client no,cif
895,Maribank DBPortal,cif5,corp_other_role_bak,OTHER_CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),individual client no,cif
896,Maribank DBPortal,cif1,corp_other_role_bak,OTHER_ROLE_TYPE,Added as part of BAU v2.79_0105 (CIF),other Role Type,cif
897,Maribank DBPortal,cif2,corp_other_role_bak,OTHER_ROLE_TYPE,Added as part of BAU v2.79_0105 (CIF),other Role Type,cif
898,Maribank DBPortal,cif3,corp_other_role_bak,OTHER_ROLE_TYPE,Added as part of BAU v2.79_0105 (CIF),other Role Type,cif
899,Maribank DBPortal,cif4,corp_other_role_bak,OTHER_ROLE_TYPE,Added as part of BAU v2.79_0105 (CIF),other Role Type,cif
900,Maribank DBPortal,cif5,corp_other_role_bak,OTHER_ROLE_TYPE,Added as part of BAU v2.79_0105 (CIF),other Role Type,cif
901,Maribank DBPortal,cif1,corp_other_role_bak,OTHER_ROLE_ADD_DATE,Added as part of BAU v2.79_0105 (CIF),other Role1 Add Date,cif
902,Maribank DBPortal,cif2,corp_other_role_bak,OTHER_ROLE_ADD_DATE,Added as part of BAU v2.79_0105 (CIF),other Role1 Add Date,cif
903,Maribank DBPortal,cif3,corp_other_role_bak,OTHER_ROLE_ADD_DATE,Added as part of BAU v2.79_0105 (CIF),other Role1 Add Date,cif
904,Maribank DBPortal,cif4,corp_other_role_bak,OTHER_ROLE_ADD_DATE,Added as part of BAU v2.79_0105 (CIF),other Role1 Add Date,cif
905,Maribank DBPortal,cif5,corp_other_role_bak,OTHER_ROLE_ADD_DATE,Added as part of BAU v2.79_0105 (CIF),other Role1 Add Date,cif
906,Maribank DBPortal,cif1,corp_other_role_bak,OTHER_ROLE_REMOVE_DATE,Added as part of BAU v2.79_0105 (CIF),other Role1 Remove Date,cif
907,Maribank DBPortal,cif2,corp_other_role_bak,OTHER_ROLE_REMOVE_DATE,Added as part of BAU v2.79_0105 (CIF),other Role1 Remove Date,cif
908,Maribank DBPortal,cif3,corp_other_role_bak,OTHER_ROLE_REMOVE_DATE,Added as part of BAU v2.79_0105 (CIF),other Role1 Remove Date,cif
909,Maribank DBPortal,cif4,corp_other_role_bak,OTHER_ROLE_REMOVE_DATE,Added as part of BAU v2.79_0105 (CIF),other Role1 Remove Date,cif
910,Maribank DBPortal,cif5,corp_other_role_bak,OTHER_ROLE_REMOVE_DATE,Added as part of BAU v2.79_0105 (CIF),other Role1 Remove Date,cif
911,Maribank DBPortal,cif1,corp_other_role_bak,FLAG,Added as part of BAU v2.79_0105 (CIF),delete flag,cif
912,Maribank DBPortal,cif2,corp_other_role_bak,FLAG,Added as part of BAU v2.79_0105 (CIF),delete flag,cif
913,Maribank DBPortal,cif3,corp_other_role_bak,FLAG,Added as part of BAU v2.79_0105 (CIF),delete flag,cif
914,Maribank DBPortal,cif4,corp_other_role_bak,FLAG,Added as part of BAU v2.79_0105 (CIF),delete flag,cif
915,Maribank DBPortal,cif5,corp_other_role_bak,FLAG,Added as part of BAU v2.79_0105 (CIF),delete flag,cif
916,Maribank DBPortal,cif1,corp_other_role_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
917,Maribank DBPortal,cif2,corp_other_role_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
918,Maribank DBPortal,cif3,corp_other_role_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
919,Maribank DBPortal,cif4,corp_other_role_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
920,Maribank DBPortal,cif5,corp_other_role_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
921,Maribank DBPortal,cif1,corp_other_role_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
922,Maribank DBPortal,cif2,corp_other_role_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
923,Maribank DBPortal,cif3,corp_other_role_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
924,Maribank DBPortal,cif4,corp_other_role_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
925,Maribank DBPortal,cif5,corp_other_role_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
926,Maribank DBPortal,cif1,corp_other_role_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
927,Maribank DBPortal,cif2,corp_other_role_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
928,Maribank DBPortal,cif3,corp_other_role_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
929,Maribank DBPortal,cif4,corp_other_role_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
930,Maribank DBPortal,cif5,corp_other_role_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
931,Maribank DBPortal,cif1,corp_other_role_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
932,Maribank DBPortal,cif2,corp_other_role_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
933,Maribank DBPortal,cif3,corp_other_role_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
934,Maribank DBPortal,cif4,corp_other_role_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
935,Maribank DBPortal,cif5,corp_other_role_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
936,Maribank DBPortal,cif1,corp_common_other_role_bak,ID,Added as part of BAU v2.79_0105 (CIF),seq no,cif
937,Maribank DBPortal,cif2,corp_common_other_role_bak,ID,Added as part of BAU v2.79_0105 (CIF),seq no,cif
938,Maribank DBPortal,cif3,corp_common_other_role_bak,ID,Added as part of BAU v2.79_0105 (CIF),seq no,cif
939,Maribank DBPortal,cif4,corp_common_other_role_bak,ID,Added as part of BAU v2.79_0105 (CIF),seq no,cif
940,Maribank DBPortal,cif5,corp_common_other_role_bak,ID,Added as part of BAU v2.79_0105 (CIF),seq no,cif
941,Maribank DBPortal,cif1,corp_common_other_role_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),client no,cif
942,Maribank DBPortal,cif2,corp_common_other_role_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),client no,cif
943,Maribank DBPortal,cif3,corp_common_other_role_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),client no,cif
944,Maribank DBPortal,cif4,corp_common_other_role_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),client no,cif
945,Maribank DBPortal,cif5,corp_common_other_role_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),client no,cif
946,Maribank DBPortal,cif1,corp_common_other_role_bak,OTHER_CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),client no,cif
947,Maribank DBPortal,cif2,corp_common_other_role_bak,OTHER_CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),client no,cif
948,Maribank DBPortal,cif3,corp_common_other_role_bak,OTHER_CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),client no,cif
949,Maribank DBPortal,cif4,corp_common_other_role_bak,OTHER_CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),client no,cif
950,Maribank DBPortal,cif5,corp_common_other_role_bak,OTHER_CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),client no,cif
951,Maribank DBPortal,cif1,corp_common_other_role_bak,OPTION_SOURCE,Added as part of BAU v2.79_0105 (CIF),client no,cif
952,Maribank DBPortal,cif2,corp_common_other_role_bak,OPTION_SOURCE,Added as part of BAU v2.79_0105 (CIF),client no,cif
953,Maribank DBPortal,cif3,corp_common_other_role_bak,OPTION_SOURCE,Added as part of BAU v2.79_0105 (CIF),client no,cif
954,Maribank DBPortal,cif4,corp_common_other_role_bak,OPTION_SOURCE,Added as part of BAU v2.79_0105 (CIF),client no,cif
955,Maribank DBPortal,cif5,corp_common_other_role_bak,OPTION_SOURCE,Added as part of BAU v2.79_0105 (CIF),client no,cif
956,Maribank DBPortal,cif1,corp_common_other_role_bak,ROLE_TYPE,Added as part of BAU v2.79_0105 (CIF),Employer who paid the Contribution.,cif
957,Maribank DBPortal,cif2,corp_common_other_role_bak,ROLE_TYPE,Added as part of BAU v2.79_0105 (CIF),Employer who paid the Contribution.,cif
958,Maribank DBPortal,cif3,corp_common_other_role_bak,ROLE_TYPE,Added as part of BAU v2.79_0105 (CIF),Employer who paid the Contribution.,cif
959,Maribank DBPortal,cif4,corp_common_other_role_bak,ROLE_TYPE,Added as part of BAU v2.79_0105 (CIF),Employer who paid the Contribution.,cif
960,Maribank DBPortal,cif5,corp_common_other_role_bak,ROLE_TYPE,Added as part of BAU v2.79_0105 (CIF),Employer who paid the Contribution.,cif
961,Maribank DBPortal,cif1,corp_common_other_role_bak,ROLE_VALUE,Added as part of BAU v2.79_0105 (CIF),Date of Contribution Paid,cif
962,Maribank DBPortal,cif2,corp_common_other_role_bak,ROLE_VALUE,Added as part of BAU v2.79_0105 (CIF),Date of Contribution Paid,cif
963,Maribank DBPortal,cif3,corp_common_other_role_bak,ROLE_VALUE,Added as part of BAU v2.79_0105 (CIF),Date of Contribution Paid,cif
964,Maribank DBPortal,cif4,corp_common_other_role_bak,ROLE_VALUE,Added as part of BAU v2.79_0105 (CIF),Date of Contribution Paid,cif
965,Maribank DBPortal,cif5,corp_common_other_role_bak,ROLE_VALUE,Added as part of BAU v2.79_0105 (CIF),Date of Contribution Paid,cif
966,Maribank DBPortal,cif1,corp_common_other_role_bak,ROLE_SUB_VALUE,Added as part of BAU v2.79_0105 (CIF),Month for which CPF Contribution was paid,cif
967,Maribank DBPortal,cif2,corp_common_other_role_bak,ROLE_SUB_VALUE,Added as part of BAU v2.79_0105 (CIF),Month for which CPF Contribution was paid,cif
968,Maribank DBPortal,cif3,corp_common_other_role_bak,ROLE_SUB_VALUE,Added as part of BAU v2.79_0105 (CIF),Month for which CPF Contribution was paid,cif
969,Maribank DBPortal,cif4,corp_common_other_role_bak,ROLE_SUB_VALUE,Added as part of BAU v2.79_0105 (CIF),Month for which CPF Contribution was paid,cif
970,Maribank DBPortal,cif5,corp_common_other_role_bak,ROLE_SUB_VALUE,Added as part of BAU v2.79_0105 (CIF),Month for which CPF Contribution was paid,cif
971,Maribank DBPortal,cif1,corp_common_other_role_bak,OTHER_INFO,Added as part of BAU v2.79_0105 (CIF),Amount of contribution in SGD,cif
972,Maribank DBPortal,cif2,corp_common_other_role_bak,OTHER_INFO,Added as part of BAU v2.79_0105 (CIF),Amount of contribution in SGD,cif
973,Maribank DBPortal,cif3,corp_common_other_role_bak,OTHER_INFO,Added as part of BAU v2.79_0105 (CIF),Amount of contribution in SGD,cif
974,Maribank DBPortal,cif4,corp_common_other_role_bak,OTHER_INFO,Added as part of BAU v2.79_0105 (CIF),Amount of contribution in SGD,cif
975,Maribank DBPortal,cif5,corp_common_other_role_bak,OTHER_INFO,Added as part of BAU v2.79_0105 (CIF),Amount of contribution in SGD,cif
976,Maribank DBPortal,cif1,corp_common_other_role_bak,ROLE_ADD_DATE,Added as part of BAU v2.79_0105 (CIF),Month for which CPF Contribution was paid,cif
977,Maribank DBPortal,cif2,corp_common_other_role_bak,ROLE_ADD_DATE,Added as part of BAU v2.79_0105 (CIF),Month for which CPF Contribution was paid,cif
978,Maribank DBPortal,cif3,corp_common_other_role_bak,ROLE_ADD_DATE,Added as part of BAU v2.79_0105 (CIF),Month for which CPF Contribution was paid,cif
979,Maribank DBPortal,cif4,corp_common_other_role_bak,ROLE_ADD_DATE,Added as part of BAU v2.79_0105 (CIF),Month for which CPF Contribution was paid,cif
980,Maribank DBPortal,cif5,corp_common_other_role_bak,ROLE_ADD_DATE,Added as part of BAU v2.79_0105 (CIF),Month for which CPF Contribution was paid,cif
981,Maribank DBPortal,cif1,corp_common_other_role_bak,ROLE_REMOVE_DATE,Added as part of BAU v2.79_0105 (CIF),Month for which CPF Contribution was paid,cif
982,Maribank DBPortal,cif2,corp_common_other_role_bak,ROLE_REMOVE_DATE,Added as part of BAU v2.79_0105 (CIF),Month for which CPF Contribution was paid,cif
983,Maribank DBPortal,cif3,corp_common_other_role_bak,ROLE_REMOVE_DATE,Added as part of BAU v2.79_0105 (CIF),Month for which CPF Contribution was paid,cif
984,Maribank DBPortal,cif4,corp_common_other_role_bak,ROLE_REMOVE_DATE,Added as part of BAU v2.79_0105 (CIF),Month for which CPF Contribution was paid,cif
985,Maribank DBPortal,cif5,corp_common_other_role_bak,ROLE_REMOVE_DATE,Added as part of BAU v2.79_0105 (CIF),Month for which CPF Contribution was paid,cif
986,Maribank DBPortal,cif1,corp_common_other_role_bak,FLAG,Added as part of BAU v2.79_0105 (CIF),Month for which CPF Contribution was paid,cif
987,Maribank DBPortal,cif2,corp_common_other_role_bak,FLAG,Added as part of BAU v2.79_0105 (CIF),Month for which CPF Contribution was paid,cif
988,Maribank DBPortal,cif3,corp_common_other_role_bak,FLAG,Added as part of BAU v2.79_0105 (CIF),Month for which CPF Contribution was paid,cif
989,Maribank DBPortal,cif4,corp_common_other_role_bak,FLAG,Added as part of BAU v2.79_0105 (CIF),Month for which CPF Contribution was paid,cif
990,Maribank DBPortal,cif5,corp_common_other_role_bak,FLAG,Added as part of BAU v2.79_0105 (CIF),Month for which CPF Contribution was paid,cif
991,Maribank DBPortal,cif1,corp_common_other_role_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
992,Maribank DBPortal,cif2,corp_common_other_role_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
993,Maribank DBPortal,cif3,corp_common_other_role_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
994,Maribank DBPortal,cif4,corp_common_other_role_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
995,Maribank DBPortal,cif5,corp_common_other_role_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
996,Maribank DBPortal,cif1,corp_common_other_role_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
997,Maribank DBPortal,cif2,corp_common_other_role_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
998,Maribank DBPortal,cif3,corp_common_other_role_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
999,Maribank DBPortal,cif4,corp_common_other_role_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
1000,Maribank DBPortal,cif5,corp_common_other_role_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
1001,Maribank DBPortal,cif1,corp_common_other_role_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
1002,Maribank DBPortal,cif2,corp_common_other_role_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
1003,Maribank DBPortal,cif3,corp_common_other_role_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
1004,Maribank DBPortal,cif4,corp_common_other_role_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
1005,Maribank DBPortal,cif5,corp_common_other_role_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
1006,Maribank DBPortal,cif1,corp_common_other_role_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
1007,Maribank DBPortal,cif2,corp_common_other_role_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
1008,Maribank DBPortal,cif3,corp_common_other_role_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
1009,Maribank DBPortal,cif4,corp_common_other_role_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
1010,Maribank DBPortal,cif5,corp_common_other_role_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
1011,Maribank DBPortal,cif1,corp_legal_role_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),company client no,cif
1012,Maribank DBPortal,cif2,corp_legal_role_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),company client no,cif
1013,Maribank DBPortal,cif3,corp_legal_role_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),company client no,cif
1014,Maribank DBPortal,cif4,corp_legal_role_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),company client no,cif
1015,Maribank DBPortal,cif5,corp_legal_role_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),company client no,cif
1016,Maribank DBPortal,cif1,corp_legal_role_bak,OPTION_SOURCE,Added as part of BAU v2.79_0105 (CIF),option source,cif
1017,Maribank DBPortal,cif2,corp_legal_role_bak,OPTION_SOURCE,Added as part of BAU v2.79_0105 (CIF),option source,cif
1018,Maribank DBPortal,cif3,corp_legal_role_bak,OPTION_SOURCE,Added as part of BAU v2.79_0105 (CIF),option source,cif
1019,Maribank DBPortal,cif4,corp_legal_role_bak,OPTION_SOURCE,Added as part of BAU v2.79_0105 (CIF),option source,cif
1020,Maribank DBPortal,cif5,corp_legal_role_bak,OPTION_SOURCE,Added as part of BAU v2.79_0105 (CIF),option source,cif
1021,Maribank DBPortal,cif1,corp_legal_role_bak,ROLE_CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),individual client no,cif
1022,Maribank DBPortal,cif2,corp_legal_role_bak,ROLE_CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),individual client no,cif
1023,Maribank DBPortal,cif3,corp_legal_role_bak,ROLE_CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),individual client no,cif
1024,Maribank DBPortal,cif4,corp_legal_role_bak,ROLE_CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),individual client no,cif
1025,Maribank DBPortal,cif5,corp_legal_role_bak,ROLE_CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),individual client no,cif
1026,Maribank DBPortal,cif1,corp_legal_role_bak,ROLE_TYPE,Added as part of BAU v2.79_0105 (CIF),Legal Role Type,cif
1027,Maribank DBPortal,cif2,corp_legal_role_bak,ROLE_TYPE,Added as part of BAU v2.79_0105 (CIF),Legal Role Type,cif
1028,Maribank DBPortal,cif3,corp_legal_role_bak,ROLE_TYPE,Added as part of BAU v2.79_0105 (CIF),Legal Role Type,cif
1029,Maribank DBPortal,cif4,corp_legal_role_bak,ROLE_TYPE,Added as part of BAU v2.79_0105 (CIF),Legal Role Type,cif
1030,Maribank DBPortal,cif5,corp_legal_role_bak,ROLE_TYPE,Added as part of BAU v2.79_0105 (CIF),Legal Role Type,cif
1031,Maribank DBPortal,cif1,corp_legal_role_bak,ROLE_ADD_DATE,Added as part of BAU v2.79_0105 (CIF),Legal Role1 Add Date,cif
1032,Maribank DBPortal,cif2,corp_legal_role_bak,ROLE_ADD_DATE,Added as part of BAU v2.79_0105 (CIF),Legal Role1 Add Date,cif
1033,Maribank DBPortal,cif3,corp_legal_role_bak,ROLE_ADD_DATE,Added as part of BAU v2.79_0105 (CIF),Legal Role1 Add Date,cif
1034,Maribank DBPortal,cif4,corp_legal_role_bak,ROLE_ADD_DATE,Added as part of BAU v2.79_0105 (CIF),Legal Role1 Add Date,cif
1035,Maribank DBPortal,cif5,corp_legal_role_bak,ROLE_ADD_DATE,Added as part of BAU v2.79_0105 (CIF),Legal Role1 Add Date,cif
1036,Maribank DBPortal,cif1,corp_legal_role_bak,ROLE_REMOVE_DATE,Added as part of BAU v2.79_0105 (CIF),Legal Role1 Remove Date,cif
1037,Maribank DBPortal,cif2,corp_legal_role_bak,ROLE_REMOVE_DATE,Added as part of BAU v2.79_0105 (CIF),Legal Role1 Remove Date,cif
1038,Maribank DBPortal,cif3,corp_legal_role_bak,ROLE_REMOVE_DATE,Added as part of BAU v2.79_0105 (CIF),Legal Role1 Remove Date,cif
1039,Maribank DBPortal,cif4,corp_legal_role_bak,ROLE_REMOVE_DATE,Added as part of BAU v2.79_0105 (CIF),Legal Role1 Remove Date,cif
1040,Maribank DBPortal,cif5,corp_legal_role_bak,ROLE_REMOVE_DATE,Added as part of BAU v2.79_0105 (CIF),Legal Role1 Remove Date,cif
1041,Maribank DBPortal,cif1,corp_legal_role_bak,FLAG,Added as part of BAU v2.79_0105 (CIF),delete flag,cif
1042,Maribank DBPortal,cif2,corp_legal_role_bak,FLAG,Added as part of BAU v2.79_0105 (CIF),delete flag,cif
1043,Maribank DBPortal,cif3,corp_legal_role_bak,FLAG,Added as part of BAU v2.79_0105 (CIF),delete flag,cif
1044,Maribank DBPortal,cif4,corp_legal_role_bak,FLAG,Added as part of BAU v2.79_0105 (CIF),delete flag,cif
1045,Maribank DBPortal,cif5,corp_legal_role_bak,FLAG,Added as part of BAU v2.79_0105 (CIF),delete flag,cif
1046,Maribank DBPortal,cif1,corp_legal_role_bak,ROLE_POSITION,Added as part of BAU v2.79_0105 (CIF),Legal Role Position Code,cif
1047,Maribank DBPortal,cif2,corp_legal_role_bak,ROLE_POSITION,Added as part of BAU v2.79_0105 (CIF),Legal Role Position Code,cif
